Unnamed: 0	document_name	url	date	format	type_doc	unique_id
27	Collegevoorstel Verlenging deelname aan Stichting Steenbreek_voor onbepaalde tijd	https://krimpenaandenijssel.notubiz.nl/document/11091371/2#search=%22klimaatadaptatie%22	01-02-2022	document	Agendapunt	krimpenaandenijssel_11091371
28	2021-05-28 Uitnodiging PZH Voedsel als brandstof	https://krimpenaandenijssel.notubiz.nl/document/10125149/1#search=%22klimaatadaptatie%22	12-05-2021	document	Ingekomen stukken	krimpenaandenijssel_10125149
29	2024-09-17 RIB aanpassing portefeuilles	https://krimpenaandenijssel.notubiz.nl/document/14535942/1#search=%22klimaatadaptatie%22	17-09-2024	document	Ingekomen stukken	krimpenaandenijssel_14535942
30	Nieuwsbrief 14 december 2023 - Provincie Zuid-Holland	https://krimpenaandenijssel.notubiz.nl/document/13629086/2#search=%22klimaatadaptatie%22	14-12-2023	document	Ingekomen stukken	krimpenaandenijssel_13629086
31	2018-03-21 Klimaatverbond Nederland Cursusdag	https://krimpenaandenijssel.notubiz.nl/document/6312951/1#search=%22klimaatadaptatie%22	21-03-2018	document	Ingekomen stukken	krimpenaandenijssel_6312951
32	Nieuwsbrief 28 september 2023 - Provincie Zuid-Holland	https://krimpenaandenijssel.notubiz.nl/document/13350836/2#search=%22klimaatadaptatie%22	16-10-2023	document	Ingekomen stukken	krimpenaandenijssel_13350836
33	2019-09-19 RM Agenderingsverzoek RIB kwaliteit en meldingen openbare ruimte 2018 toezegging	https://krimpenaandenijssel.notubiz.nl/document/7979911/1#search=%22klimaatadaptatie%22	19-09-2019	document	Ingekomen stukken	krimpenaandenijssel_7979911
34	Amendement Deelmobiliteit bij NOM-wijk VERWORPEN	https://krimpenaandenijssel.notubiz.nl/document/12590787/1#search=%22klimaatadaptatie%22	30-03-2023	document	Evenement	krimpenaandenijssel_12590787
35	Amendement Deelmobiliteit bij NOM-wijk	https://krimpenaandenijssel.notubiz.nl/document/12569380/2#search=%22klimaatadaptatie%22	30-03-2023	document	Agendapunt	krimpenaandenijssel_12569380
36	2022-07-05 RIB Portefeuilleverdeling - bijlage 1 Portefeuilleverdeling	https://krimpenaandenijssel.notubiz.nl/document/11671938/1#search=%22klimaatadaptatie%22	05-07-2022	document	Ingekomen stukken	krimpenaandenijssel_11671938
37	Concept doelstellingen duurzaamheidsagenda	https://krimpenaandenijssel.notubiz.nl/document/9579597/1#search=%22klimaatadaptatie%22	07-01-2021	document	Agendapunt	krimpenaandenijssel_9579597
38	Infografic Begroting 2022	https://krimpenaandenijssel.notubiz.nl/document/10715661/2#search=%22klimaatadaptatie%22	04-11-2021	document	Agendapunt	krimpenaandenijssel_10715661
39	Bijlage 1 - Ambitiedocument Duurzaamheid 2021-2024	https://krimpenaandenijssel.notubiz.nl/document/9896988/2#search=%22klimaatadaptatie%22	18-03-2021	document	Ingekomen stukken	krimpenaandenijssel_9896988
40	Collegevoorstel Vaststelling participatierapport Langeland fase 5	https://krimpenaandenijssel.notubiz.nl/document/12550862/2#search=%22klimaatadaptatie%22	28-03-2023	document	Agendapunt	krimpenaandenijssel_12550862
41	zuid-holland.nl/actueel/nieuwsbrieven/nieuwsbrief/nieuwsbrieven/2024/juli/nieuwsbrief-18-juli-2024/	https://krimpenaandenijssel.notubiz.nl/document/14404201/1#search=%22klimaatadaptatie%22	18-07-2024	document	Ingekomen stukken	krimpenaandenijssel_14404201
42	Nieuwsbrief 5 oktober 2023 - Provincie Zuid-Holland	https://krimpenaandenijssel.notubiz.nl/document/13350830/1#search=%22klimaatadaptatie%22	05-10-2023	document	Ingekomen stukken	krimpenaandenijssel_13350830
43	2024-02-28 RIB Beantwoording schriftelijke vragen LK over Moderatopark	https://krimpenaandenijssel.notubiz.nl/document/13872902/1#search=%22klimaatadaptatie%22	28-02-2024	document	Ingekomen stukken	krimpenaandenijssel_13872902
44	2024-02-28 RIB Beantwoording schriftelijke vragen LK over Moderatopark	https://krimpenaandenijssel.notubiz.nl/document/13872913/1#search=%22klimaatadaptatie%22	07-02-2024	document	Schriftelijke vragen	krimpenaandenijssel_13872913
45	Raadsinformatiebrief Beantwoording schriftelijke vragen LK Moderatopark	https://krimpenaandenijssel.notubiz.nl/document/13841919/2#search=%22klimaatadaptatie%22	27-02-2024	document	Agendapunt	krimpenaandenijssel_13841919
46	2018-09-07 PZH nieuwsbrief	https://krimpenaandenijssel.notubiz.nl/document/6798528/1#search=%22klimaatadaptatie%22	10-09-2018	document	Ingekomen stukken	krimpenaandenijssel_6798528
47	2018-09-07 PZH nieuwsbrief	https://krimpenaandenijssel.notubiz.nl/document/6798529/1#search=%22klimaatadaptatie%22	10-09-2018	document	Ingekomen stukken	krimpenaandenijssel_6798529
48	Collegevoorstel financiële aspecten riolerings- en herstratingsplan Gouden Regen	https://krimpenaandenijssel.notubiz.nl/document/11743837/2#search=%22klimaatadaptatie%22	23-08-2022	document	Agendapunt	krimpenaandenijssel_11743837
49	2023-05-23 RIB Motie Bomen voor bewoners	https://krimpenaandenijssel.notubiz.nl/document/12782862/1#search=%22klimaatadaptatie%22	10-11-2022	document	Moties	krimpenaandenijssel_12782862
50	Collegevoorstel Financiële aspecten riolerings- en herstratingsplan Boveneind	https://krimpenaandenijssel.notubiz.nl/document/13034511/2#search=%22klimaatadaptatie%22	15-08-2023	document	Agendapunt	krimpenaandenijssel_13034511
51	2023-05-23 RIB Motie Bomen voor bewoners	https://krimpenaandenijssel.notubiz.nl/document/12782834/1#search=%22klimaatadaptatie%22	23-05-2023	document	Ingekomen stukken	krimpenaandenijssel_12782834
52	Collegevoorstel vaststelling participatierapport Boveneind	https://krimpenaandenijssel.notubiz.nl/document/11982504/2#search=%22klimaatadaptatie%22	01-11-2022	document	Agendapunt	krimpenaandenijssel_11982504
53	Raadsvoorstel Vaststellen stedenbouwkundig kader Kerkdreef en overgang project naar Planontwikkeling	https://krimpenaandenijssel.notubiz.nl/vergadering/1039955#ai_7451525	30-03-2023	Agendapunt	Evenement	krimpenaandenijssel_1039955
54	2024-02-06 Schriftelijke vragen Leefbaar Krimpen over Moderatopark	https://krimpenaandenijssel.notubiz.nl/document/13784438/1#search=%22klimaatadaptatie%22	07-02-2024	document	Ingekomen stukken	krimpenaandenijssel_13784438
55	Raadsvoorstel Afschrijvingstermijnen voor herstraten Oud-Krimpen en klimaat adaptatie.	https://krimpenaandenijssel.notubiz.nl/document/7448086/3#search=%22klimaatadaptatie%22	26-03-2019	document	Agendapunt	krimpenaandenijssel_7448086
56	2024-02-06 Schriftelijke vragen Leefbaar Krimpen over Moderatopark	https://krimpenaandenijssel.notubiz.nl/document/13784415/2#search=%22klimaatadaptatie%22	07-02-2024	document	Schriftelijke vragen	krimpenaandenijssel_13784415
57	190110 presentatie IBKW	https://krimpenaandenijssel.notubiz.nl/document/7233352/1#search=%22klimaatadaptatie%22	10-01-2019	document	Agendapunt	krimpenaandenijssel_7233352
58	2024-02-06 Schriftelijke vragen LK over Moderatopark	https://krimpenaandenijssel.notubiz.nl/document/13841916/1#search=%22klimaatadaptatie%22	27-02-2024	document	Agendapunt	krimpenaandenijssel_13841916
59	Presentatie Duurzaamheidsagenda commissievergadering 7 januari	https://krimpenaandenijssel.notubiz.nl/document/9607298/1#search=%22klimaatadaptatie%22	07-01-2021	document	Agendapunt	krimpenaandenijssel_9607298
60	Collegevoorstel Beschikbaar stellen budget 'nieuw beleid' bomenbeheer	https://krimpenaandenijssel.notubiz.nl/document/13873704/2#search=%22klimaatadaptatie%22	05-03-2024	document	Agendapunt	krimpenaandenijssel_13873704
61	Bijlage 1. Duurzaamheidsagenda 2021-2024	https://krimpenaandenijssel.notubiz.nl/document/9881139/2#search=%22klimaatadaptatie%22	16-03-2021	document	Agendapunt	krimpenaandenijssel_9881139
62	2022-05-25 Brief Deltaprogramma Rijnmond-Drechtsteden aan gekozen gemeenteraadsleden 2022 def	https://krimpenaandenijssel.notubiz.nl/document/11538962/1#search=%22klimaatadaptatie%22	27-05-2022	document	Ingekomen stukken	krimpenaandenijssel_11538962
63	Besluitenlijst Collegevergadering 29 juni 2021	https://krimpenaandenijssel.notubiz.nl/document/10374931/1#search=%22klimaatadaptatie%22	06-07-2021	document	Agendapunt	krimpenaandenijssel_10374931
64	Nieuwsbrief 18 januari 2024 - Provincie Zuid-Holland	https://krimpenaandenijssel.notubiz.nl/document/13715339/2#search=%22klimaatadaptatie%22	18-01-2024	document	Ingekomen stukken	krimpenaandenijssel_13715339
65	Nieuwsbrief 11 januari 2024 - Provincie Zuid-Holland	https://krimpenaandenijssel.notubiz.nl/document/13687899/2#search=%22klimaatadaptatie%22	11-01-2024	document	Ingekomen stukken	krimpenaandenijssel_13687899
66	Collegevoorstel financiële aspecten riolerings- en herstratingsplan Langeland fase 4	https://krimpenaandenijssel.notubiz.nl/document/11743838/2#search=%22klimaatadaptatie%22	23-08-2022	document	Agendapunt	krimpenaandenijssel_11743838
67	2022-01-19 Bijlage 1 bij RIB Beheerplan Krimpen aan den IJssel	https://krimpenaandenijssel.notubiz.nl/document/11043326/1#search=%22klimaatadaptatie%22	19-01-2022	document	Ingekomen stukken	krimpenaandenijssel_11043326
68	Nieuwsbrief 26 oktober 2023 - Provincie Zuid-Holland	https://krimpenaandenijssel.notubiz.nl/document/13403648/1#search=%22klimaatadaptatie%22	26-10-2023	document	Ingekomen stukken	krimpenaandenijssel_13403648
69	Nieuwsbrief 23 november 2023 - Provincie Zuid-Holland	https://krimpenaandenijssel.notubiz.nl/document/13521962/2#search=%22klimaatadaptatie%22	23-11-2023	document	Ingekomen stukken	krimpenaandenijssel_13521962
70	Motie Revitalisering Groenstructuur van de Eerste Orde	https://krimpenaandenijssel.notubiz.nl/document/14399199/1#search=%22klimaatadaptatie%22	11-07-2024	document	Moties	krimpenaandenijssel_14399199
71	Nieuwsbrief 1 februari 2024 - Provincie Zuid-Holland	https://krimpenaandenijssel.notubiz.nl/document/13766375/1#search=%22klimaatadaptatie%22	01-02-2024	document	Ingekomen stukken	krimpenaandenijssel_13766375
72	zuid-holland.nl/actueel/nieuwsbrieven/nieuwsbrief/nieuwsbrieven/2024/juni/nieuwsbrief-13-juni-2024/	https://krimpenaandenijssel.notubiz.nl/document/14281688/1#search=%22klimaatadaptatie%22	13-06-2024	document	Ingekomen stukken	krimpenaandenijssel_14281688
