Unnamed: 0	document_name	url	date	format	type_doc	unique_id
94	Benoeming waarnemend burgemeester G Veldhuijzen als vertegenwoordiger in bestuur gemeenschappelijke regelingen Portefeuilleverdeling 2018-2022	https://nissewaard.notubiz.nl/document/6803576/1#search=%22klimaatadaptatie%22	19-09-2018	document	Agendapunt	nissewaard_6803576
95	36.Wijziging portefeuille verdeling; verdeling	https://nissewaard.notubiz.nl/document/6923458/1#search=%22klimaatadaptatie%22	17-10-2018	document	Agendapunt	nissewaard_6923458
96	03 Duurzaamheid	https://nissewaard.notubiz.nl/document/8100436/1#search=%22klimaatadaptatie%22	29-10-2019	document	Agendapunt	nissewaard_8100436
97	2017 06 28 besluitenlijst raad	https://nissewaard.notubiz.nl/document/5505357/1#search=%22klimaatadaptatie%22	05-07-2017	document	Agendapunt	nissewaard_5505357
98	Gemeenteraad	https://nissewaard.notubiz.nl/document/7166149/1#search=%22klimaatadaptatie%22	18-12-2018	document	Agendapunt	nissewaard_7166149
99	Stimuleringsregeling pilot Wadi	https://nissewaard.notubiz.nl/document/9117471/2#search=%22klimaatadaptatie%22	08-09-2020	document	Agendapunt	nissewaard_9117471
100	Memo strategische positionering en kernboodschap voor strategische agenda MRDH 2018-2022	https://nissewaard.notubiz.nl/document/7188270/1#search=%22klimaatadaptatie%22	15-01-2019	document	Agendapunt	nissewaard_7188270
101	Programmaplan Duurzaamheid 2020 collegeversie 26-11-2019	https://nissewaard.notubiz.nl/document/8237948/1#search=%22klimaatadaptatie%22	03-12-2019	document	Agendapunt	nissewaard_8237948
102	161007 Raadsvoorstel GRP 2017 - 2021 D0	https://nissewaard.notubiz.nl/document/4494709/2#search=%22klimaatadaptatie%22	1900	document	Agendapunt	nissewaard_4494709
103	Raadsvoorstel programma Duurzaamheid	https://nissewaard.notubiz.nl/document/8237946/1#search=%22klimaatadaptatie%22	17-02-2020	document	Agendapunt	nissewaard_8237946
104	Raadsvoorstel Programma Duurzaamheid 2020	https://nissewaard.notubiz.nl/document/8464258/2#search=%22klimaatadaptatie%22	30-01-2020	document	Agendapunt	nissewaard_8464258
105	161007 Raadsvoorstel GRP 2017 - 2021 D0	https://nissewaard.notubiz.nl/document/4269241/1#search=%22klimaatadaptatie%22	20-10-2016	document	Agendapunt	nissewaard_4269241
106	161007 Raadsvoorstel GRP 2017 - 2021 D0	https://nissewaard.notubiz.nl/document/4698395/2#search=%22klimaatadaptatie%22	20-10-2016	document	Agendapunt	nissewaard_4698395
