Unnamed: 0	document_name	url	date	format	type_doc	unique_id
548	Ontwerpverklaring van geen bedenkingen voor het realiseren van een wooncomplex en commerciële voorzieningen ter plaatse van Wisselweg 1-31 (RV-21) RUIMTELIJKE ONDERBOUWING	https://almere.notubiz.nl/document/11092839/3#search=%22klimaatadaptatie%22	03-03-2022	document	Agendapunt	almere_11092839
549	Integraal Huisvestingsplan (IHP) PO, VO, (V)SO Almere (RV-110) HUISVESTINGSPLAN	https://almere.notubiz.nl/document/10424157/3#search=%22klimaatadaptatie%22	02-12-2021	document	Agendapunt	almere_10424157
550	Programmarekening 2023 (24166) PROGRAMMAREKENING	https://almere.notubiz.nl/document/14316790/1#search=%22klimaatadaptatie%22	27-06-2024	document	Agendapunt	almere_14316790
551	BL Ontwerp bestemmingsplan De Steiger - LPG-tankstation e.o.TOELICHTING	https://almere.notubiz.nl/document/12054170/1#search=%22klimaatadaptatie%22	08-11-2022	document	Agendapunt	almere_12054170
552	154. Motie 24115 Grip en controle op aangenomen moties	https://almere.notubiz.nl/document/14400930/1#search=%22klimaatadaptatie%22	17-07-2024	document	Raadsbrieven	almere_14400930
553	Visie Gezondheidsbeleid Almere 2024-2026 (24118) VISIE 2024-2026	https://almere.notubiz.nl/document/14497270/1#search=%22klimaatadaptatie%22	19-09-2024	document	Agendapunt	almere_14497270
554	BL Evaluatie Beleidskader Uitvoering en Handhaving en Uitvoerings- en handhavingsstrategie Omgevingswet UITVOERINGSSTRATEGIE 2	https://almere.notubiz.nl/document/13907829/2#search=%22klimaatadaptatie%22	13-02-2024	document	Agendapunt	almere_13907829
555	Programmarekening 2023 (24166) ACCOUNTANTSVERSLAG	https://almere.notubiz.nl/document/14316783/1#search=%22klimaatadaptatie%22	27-06-2024	document	Agendapunt	almere_14316783
556	BL Aanvraag BZK Aardgasvrije proefwijken UITVOERINGSPLAN	https://almere.notubiz.nl/document/6652208/1#search=%22klimaatadaptatie%22	19-06-2018	document	Agendapunt	almere_6652208
557	Raadsvoorstel Vaststellen bestemmingsplan Wooncluster Jacques Tatilaan (23160) TOELICHTING	https://almere.notubiz.nl/document/12900676/1#search=%22klimaatadaptatie%22	29-06-2023	document	Agendapunt	almere_12900676
558	Concept accountantsverslag gemeente Almere 2023 tbv bespreking in PMA	https://almere.notubiz.nl/document/14279113/1#search=%22klimaatadaptatie%22	13-06-2024	document	Brief aan de raad	almere_14279113
559	Bestemmingsplan De Steiger – LPG-tankstation e.o. (23050) TOELICHTING BESTEMMINGSPLAN	https://almere.notubiz.nl/document/12399774/3#search=%22klimaatadaptatie%22	23-02-2023	document	Agendapunt	almere_12399774
560	Ontwerpverklaring van geen bedenkingen voor de aanleg van een tijdelijk parkeerterrein ter plaatse van Twentsekant tussen de A6 en de Enrico Fermistraat t.b.v. Floriadebezoekers (RV-38) RUIMTELIJKE ONDERBOUWING	https://almere.notubiz.nl/document/10043036/3#search=%22klimaatadaptatie%22	20-05-2021	document	Agendapunt	almere_10043036
561	BL VNG - BALV JAARPLAN	https://almere.notubiz.nl/document/9760434/1#search=%22klimaatadaptatie%22	09-02-2021	document	Agendapunt	almere_9760434
562	Ontwerpverklaring van geen bedenkingen voor de bouw van 34 appartementen ter plaatse van Vrijmark 108 (RV-70/2022) RUIMTELIJKE ONDERBOUWING	https://almere.notubiz.nl/document/11981743/2#search=%22klimaatadaptatie%22	01-12-2022	document	Agendapunt	almere_11981743
