Unnamed: 0	document_name	url	date	format	type_doc	unique_id
428	3 Gebiedsplan Hilversum	https://noord-holland.notubiz.nl/document/11323059/1#search=%22klimaatadaptatie%22	21-03-2022	document	Agendapunt	noord-holland_11323059
429	Bijlage - Toelichting Brede Basismonitor 2023-1	https://noord-holland.notubiz.nl/document/13307648/1#search=%22klimaatadaptatie%22	09-10-2023	document	Agendapunt	noord-holland_13307648
430	Bijlage - Toelichting Brede Basismonitor 2023	https://noord-holland.notubiz.nl/document/13333941/1#search=%22klimaatadaptatie%22	12-10-2023	document	Agendapunt	noord-holland_13333941
431	4-MRA-Agenda-2020-2024	https://noord-holland.notubiz.nl/document/13351055/1#search=%22klimaatadaptatie%22	16-10-2023	document	Agendapunt	noord-holland_13351055
432	Ambities en doelen Bossenstrategie	https://noord-holland.notubiz.nl/document/8847232/1#search=%22klimaatadaptatie%22	11-06-2020	document	Agendapunt	noord-holland_8847232
433	Concept-verslag commissie RWK 14-03-2022 ter voorvisie docx	https://noord-holland.notubiz.nl/document/11397256/1#search=%22klimaatadaptatie%22	11-04-2022	document	Agendapunt	noord-holland_11397256
434	2023-05-30 PS Ingekomen stukken februari 2023	https://noord-holland.notubiz.nl/document/12804855/1#search=%22klimaatadaptatie%22	30-05-2023	document	Agendapunt	noord-holland_12804855
435	2021-05-17 PS Voordracht 19 Duurzaamheidsambities provinciale infrastructuur 2021-2023	https://noord-holland.notubiz.nl/document/10130524/1#search=%22klimaatadaptatie%22	17-05-2021	document	Agendapunt	noord-holland_10130524
436	2021-11-08 PS ingekomen stukken oktober 2021	https://noord-holland.notubiz.nl/document/10746449/1#search=%22klimaatadaptatie%22	08-11-2021	document	Agendapunt	noord-holland_10746449
437	Ontwerpbesluit uitvoeringsregeling opstelling zonnepanelen	https://noord-holland.notubiz.nl/document/7364001/1#search=%22klimaatadaptatie%22	25-02-2019	document	Agendapunt	noord-holland_7364001
438	Samenwerkingsafspraken NOVI nationale omgevingsvisie	https://noord-holland.notubiz.nl/document/10032029/1#search=%22klimaatadaptatie%22	19-04-2021	document	Agendapunt	noord-holland_10032029
439	2022-09-19 PS Ingekomen stukken juli 2022	https://noord-holland.notubiz.nl/document/11847418/1#search=%22klimaatadaptatie%22	19-09-2022	document	Agendapunt	noord-holland_11847418
440	Eerste begrotingswijziging 2024-PS	https://noord-holland.notubiz.nl/document/13810053/2#search=%22klimaatadaptatie%22	15-02-2024	document	Agendapunt	noord-holland_13810053
441	Eerste begrotingswijziging 2024-PS	https://noord-holland.notubiz.nl/document/13809963/1#search=%22klimaatadaptatie%22	15-02-2024	document	Agendapunt	noord-holland_13809963
442	Eerste begrotingswijziging 2024-PS	https://noord-holland.notubiz.nl/document/13799616/1#search=%22klimaatadaptatie%22	12-02-2024	document	Agendapunt	noord-holland_13799616
443	Bijlage - Toelichting Brede Basismonitor 2023	https://noord-holland.notubiz.nl/document/13306966/1#search=%22klimaatadaptatie%22	09-10-2023	document	Agendapunt	noord-holland_13306966
444	Toekomstagenda Vitale buitenplaatsen hebben de toekomst!	https://noord-holland.notubiz.nl/document/11986213/1#search=%22klimaatadaptatie%22	31-10-2022	document	Agendapunt	noord-holland_11986213
445	Getekende woondeal MRA-BZK 5 juli 2019	https://noord-holland.notubiz.nl/document/7939053/1#search=%22klimaatadaptatie%22	09-09-2019	document	Agendapunt	noord-holland_7939053
446	Coalitieakkoord 2019-2023 -verkleind-	https://noord-holland.notubiz.nl/document/7722037/1#search=%22klimaatadaptatie%22	17-06-2019	document	Agendapunt	noord-holland_7722037
447	Coalitieakkoord 2019-2023	https://noord-holland.notubiz.nl/document/7722038/1#search=%22klimaatadaptatie%22	17-06-2019	document	Agendapunt	noord-holland_7722038
