url	name	date	text	organization	id	description
https://gemeenteraad.rotterdam.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2Fed861e45-efd1-42e3-8853-fa746cce0e5d%22&extension=pdf&filename=%5B23bb007431%5D%20Bijlage%206%20behorende%20bij%2023bb7430%20-%20herzien%20Zienswijzerapportage%20bestemmingsplan%20Feijenoord%20gewijzigd&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F534366b2-a69c-4b9f-bbb1-6b20983fcb88&webViewerJSVersion=10.5.2	[23bb007431] Bijlage 6 behorende bij 23bb7430 - herzien Zienswijzerapportage bestemmingsplan Feijenoord gewijzigd	2023-11-09		rotterdam	rotterdam_23bb007431	9 november 2023 -- Klimaatadaptatie, het aanpassen van Rotterdam aan die verandering, is nodig. Gemeenteraad - donderdag 9 november 2023 00:00 - 10.2. Het (herziene) voorstel tot vaststelling van het bestemmingsplan \\u2018Feijenoord\\u2019.
https://gemeenteraad.rotterdam.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F07b980b5-b848-469f-85b6-1815c05e471c%22&extension=pdf&filename=%5B23bb005254%5D%20(Vervallen%20zie%2023bb7430)%20Bijlage%206%20behorende%20bij%2023bb5250%20-%20zienswijzerapportage%20bestemmingsplan%20Feijenoord&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F534366b2-a69c-4b9f-bbb1-6b20983fcb88&webViewerJSVersion=10.5.2	[23bb005254] (Vervallen zie 23bb7430) Bijlage 6 behorende bij 23bb5250 - zienswijzerapportage bestemmingsplan Feijenoord	2023-11-09		rotterdam	rotterdam_23bb005254	9 november 2023 -- Klimaatadaptatie, het aanpassen van Rotterdam aan die verandering, is nodig. Gemeenteraad - donderdag 9 november 2023 00:00 - 10.2. Het (herziene) voorstel tot vaststelling van het bestemmingsplan \\u2018Feijenoord\\u2019.
https://gemeenteraad.rotterdam.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F99e3238d-8c01-4d11-b4d4-8e9ed8bc0b22%22&extension=pdf&filename=%5B23bb006655%5D%20Bijlage%20behorende%20bij%2023bb6270%20-%20%20tweede%20herziening%202023%20en%20begroting%202024&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F534366b2-a69c-4b9f-bbb1-6b20983fcb88&webViewerJSVersion=10.5.2	[23bb006655] Bijlage behorende bij 23bb6270 - tweede herziening 2023 en begroting 2024	2023-11-09		rotterdam	rotterdam_23bb006655	9 november 2023 -- Dit actieplan bundelt de inzet Rotterdam gaat voor groen 2023-2026 van de gemeente op vergroening, klimaatadaptatie (Weerwoord) en biodiversiteit. De opgaven van de stad zoals verdichting en klimaatadaptatie worden innovatief aangepakt. Hierbij nemen we de thema\\u2019s circulair, duurzaamheid, biodiversiteit, klimaatadaptatie en participatie zoveel mogelijk mee. Dit draagt bij aan biodiversiteit en klimaatadaptatie. Ze dragen bij aan de mobiliteitstransitie en klimaatadaptatie, aan de economie van de stad en aan werkgelegenheid. Gemeenteraad - donderdag 9 november 2023 00:00 - 8.1.3. 5.2 Het voorstel tot vaststellen van de tweede herziening van de begroting 2023 en de begroting 2024.
https://gemeenteraad.rotterdam.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F4ed8892f-a550-48b5-b6b5-8a50438db47c%22&extension=pdf&filename=%5B23bb005242%5D%20Bijlage%201%20behorende%20bij%2023bb5269%20-%20Ontwerpbestemmingsplan%20RIVA&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F534366b2-a69c-4b9f-bbb1-6b20983fcb88&webViewerJSVersion=10.5.2	[23bb005242] Bijlage 1 behorende bij 23bb5269 - Ontwerpbestemmingsplan RIVA	2023-11-09		rotterdam	rotterdam_23bb005242	9 november 2023 -- Zo zal in het kader van klimaatadaptatie een 50 mm van een korte hevige bui (1/100 jaar, 70 mm in 1 uur) op eigen terrein worden opgevangen en vertraagd worden afgevoerd. Gemeenteraad - donderdag 9 november 2023 00:00 - 7.5. 8.5 Het voorstel tot vaststelling van het projectbestemmingsplan \\u2018RIVA\\u2019.
https://gemeenteraad.rotterdam.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F037b2f18-68ac-4268-8a31-d0d43f2baf3f%22&extension=pdf&filename=20230928-%20Notulen%20van%20de%20raadsvergadering%20van%2028%20september%202023&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2Fdb74d373-2f6a-4d0e-85d4-48f03092f29c&webViewerJSVersion=10.5.2	20230928- Notulen van de raadsvergadering van 28 september 2023	2023-11-07		rotterdam	rotterdam_20230928-	7 november 2023 -- Maar met 30.000 nieuwe woningen, een nieuwe stadsbrug, nieuw groen, recreatieplekken, betere klimaatadaptatie, tal van ingewikkelde puzzels om het te leggen om het geheel te laten passen en misschien wel het belangrijkste, het plan om de stad aaneen te rijgen. Je kunt nog wel honderd visies op biodiversiteit of klimaatadaptatie schrijven, dit heeft verder geen enkele waarde als je de boel helemaal volbouwt. Ommoord op te heffen; overwegende dat: - volkstuinen de groene parels zijn van de stad, bijdragen aan klimaatadaptatie en de Rotterdammers helpen om te ontspannen en de drukte van alle dag te ontvluchten; verzoekt het college: - het complex van A.T.V. Kweeklust op te heffen; overwegende dat: - volkstuinen de groene parels zijn van de stad, bijdragen aan klimaatadaptatie en de Rotterdammers helpen om te ontspannen en de drukte van alle dag te ontvluchten; verzoekt het college: - het complex van A.T.V. Ommoord op te heffen; - de drie verenigingen ruim tien procent vertegenwoordigen van het stedelijke volkstuinenbestand; overwegende dat: - volkstuinen de groene parels zijn van de stad, bijdragen aan klimaatadaptatie en de Rotterdammers helpen om te ontspannen en de drukte van alle dag te ontvluchten; - een afname in het aantal volkstuinen grote negatieve gevolgen heeft voor de leefbaarheid van Rotterdam; verzoekt het college: - pas te besluiten over opheffing van A.T.V. Gemeenteraad - dinsdag 7 november 2023 00:00 - 3. Vaststelling van de notulen van de raadsvergaderingen van:
https://gemeenteraad.rotterdam.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F59bd8eef-5b62-4532-98bd-7b3559de3906%22&extension=pdf&filename=20231012-%20Notulen%20van%20de%20raadsvergadering%20van%2012%20oktober%202023&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2Fdb74d373-2f6a-4d0e-85d4-48f03092f29c&webViewerJSVersion=10.5.2	20231012- Notulen van de raadsvergadering van 12 oktober 2023	2023-11-07		rotterdam	rotterdam_20231012-	"7 november 2023 -- Handleiding beheer stadsnatuur: bio-CROW ""De gemeenteraad van Rotterdam, in vergadering bijeen op 12 oktober 2023 ter bespreking van het agendapunt' 5.1 Het voorstel tot vaststelling van het Biodiversiteitskader 2023-2027 'Rotterdam, een rijke stadsnatuur'; constaterende dat: - het beheer, de toevoeging en inrichting van openbaar groen kan leiden tot biodiversiteitsherstel en een positief effect kan hebben op klimaatadaptatie en een gezonde leefomgeving; - de huidige visie op openbaar groen en onkruid herzien moet worden willen we op de lange termijn ook nog deze positieve effecten ervaren; Notulen raadsvergadering van 12 oktober 2023 pagina 1946 - de stadsnatuur bestaat nu voornamelijk uit tuinplanten en er wordt veel onkruid gemaaid ten behoeve van de aanblik; overwegende dat: - de Rotterdamse stadsnatuur ingepast moet worden in verschillende ruimtelijke opgaven en dat gezond groen vraagt om diversiteit en toekomstbestendigheid; verzoekt het college: - een handleiding Daar betalen wij nu gewoon aan mee h\\xe8, dat is wat we als gemeente als onderdeel van klimaatadaptatie doen. Gemeenteraad - dinsdag 7 november 2023 00:00 - 3. Vaststelling van de notulen van de raadsvergaderingen van:"
https://gemeenteraad.rotterdam.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2Fd98fd26f-489d-4863-a0cc-846fda96b8bd%22&extension=pdf&filename=%5B23bb007358%5D%20Afschrift%20wethoudersbrief%20Zeegers%20gericht%20aan%20Wijkraad%20Vreewijk%20over%20Nota%20van%20Beantwoording%20zienswijzen%20Oostflank&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2F643d04e2-72c8-48d8-a14f-771d7da63ecb&webViewerJSVersion=10.5.2	[23bb007358] Afschrift wethoudersbrief Zeegers gericht aan Wijkraad Vreewijk over Nota van Beantwoording zienswijzen Oostflank	2023-11-02		rotterdam	rotterdam_23bb007358	2 november 2023 -- Klimaatadaptatie/ klimaatverandering 62 8. Klimaatadaptatie en biodiversiteit 73 5. Ook moet er ruimte zijn voor ontspanning, groen, klimaatadaptatie en biodiversiteit. Klimaatadaptatie/klimaatverandering 59, 64, 86, 114, 159, 170, 171**), 183, 195, 239, 263, 309 Meerdere mensen benadrukken dat volkstuinen bijdragen aan klimaatadaptatie; die waarde gaat verloren bij het opheffen van volkstuinen. Recreatie is daarbij niet los te zien van verdichting, klimaatadaptatie of economische ontwikkeling. Brieven B&W: Afschrift wethoudersbrief Zeegers gericht aan Wijkraad Vreewijk over Nota van Beantwoording zienswijzen Oostflank
https://gemeenteraad.rotterdam.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F3f2b221e-ebac-450c-be28-339fbd63a129%22&extension=pdf&filename=%5B23bb007359%5D%20Afschrift%20wethoudersbrief%20Zeegers%20gericht%20aan%20Wijkraad%20Hillesluis%20over%20Nota%20van%20Beantwoording%20zienswijzen%20Oostflank&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2Fb304a064-291d-4f35-8a18-9c00fc902fb7&webViewerJSVersion=10.5.2	[23bb007359] Afschrift wethoudersbrief Zeegers gericht aan Wijkraad Hillesluis over Nota van Beantwoording zienswijzen Oostflank	2023-11-02		rotterdam	rotterdam_23bb007359	2 november 2023 -- Klimaatadaptatie/ klimaatverandering 62 8. Klimaatadaptatie en biodiversiteit 73 5. Ook moet er ruimte zijn voor ontspanning, groen, klimaatadaptatie en biodiversiteit. Klimaatadaptatie/klimaatverandering 59, 64, 86, 114, 159, 170, 171**), 183, 195, 239, 263, 309 Meerdere mensen benadrukken dat volkstuinen bijdragen aan klimaatadaptatie; die waarde gaat verloren bij het opheffen van volkstuinen. Recreatie is daarbij niet los te zien van verdichting, klimaatadaptatie of economische ontwikkeling. Brieven B&W: Afschrift wethoudersbrief Zeegers gericht aan Wijkraad Hillesluis over Nota van Beantwoording zienswijzen Oostflank
https://gemeenteraad.rotterdam.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F2fca23c8-bda3-4b71-8c25-714e03f1bd86%22&extension=pdf&filename=%5B23bb007353%5D%20Afschrift%20wethoudersbrief%20Zeegers%20gericht%20aan%20Kralingseveer%20over%20Nota%20van%20Beantwoording%20zienswijzen%20Oostflank&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2F5d3469b0-ffd3-4639-a573-88b5ef73cdc6&webViewerJSVersion=10.5.2	[23bb007353] Afschrift wethoudersbrief Zeegers gericht aan Kralingseveer over Nota van Beantwoording zienswijzen Oostflank	2023-11-02		rotterdam	rotterdam_23bb007353	2 november 2023 -- Klimaatadaptatie/ klimaatverandering 62 8. Klimaatadaptatie en biodiversiteit 73 5. Ook moet er ruimte zijn voor ontspanning, groen, klimaatadaptatie en biodiversiteit. Klimaatadaptatie/klimaatverandering 59, 64, 86, 114, 159, 170, 171**), 183, 195, 239, 263, 309 Meerdere mensen benadrukken dat volkstuinen bijdragen aan klimaatadaptatie; die waarde gaat verloren bij het opheffen van volkstuinen. Recreatie is daarbij niet los te zien van verdichting, klimaatadaptatie of economische ontwikkeling. Brieven B&W: Afschrift wethoudersbrief Zeegers gericht aan Kralingseveer over Nota van Beantwoording zienswijzen Oostflank
https://gemeenteraad.rotterdam.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2Fef6a52ac-cb68-4b39-8aed-f30f4787d4b7%22&extension=pdf&filename=%5B23bb007355%5D%20Afschrift%20wethoudersbrief%20Zeegers%20gericht%20aan%20Wijkraad%20Kralingen%20over%20Nota%20van%20Beantwoording%20zienswijzen%20Oostflank&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2F6bb7019e-04f3-462f-bebb-c1e522dff5b3&webViewerJSVersion=10.5.2	[23bb007355] Afschrift wethoudersbrief Zeegers gericht aan Wijkraad Kralingen over Nota van Beantwoording zienswijzen Oostflank	2023-11-02		rotterdam	rotterdam_23bb007355	2 november 2023 -- Klimaatadaptatie/ klimaatverandering 62 8. Klimaatadaptatie en biodiversiteit 73 5. Ook moet er ruimte zijn voor ontspanning, groen, klimaatadaptatie en biodiversiteit. Klimaatadaptatie/klimaatverandering 59, 64, 86, 114, 159, 170, 171**), 183, 195, 239, 263, 309 Meerdere mensen benadrukken dat volkstuinen bijdragen aan klimaatadaptatie; die waarde gaat verloren bij het opheffen van volkstuinen. Recreatie is daarbij niet los te zien van verdichting, klimaatadaptatie of economische ontwikkeling. Brieven B&W: Afschrift wethoudersbrief Zeegers gericht aan Wijkraad Kralingen over Nota van Beantwoording zienswijzen Oostflank
https://gemeenteraad.rotterdam.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F2099fadd-55a3-465b-9232-e4f2f9cd6272%22&extension=pdf&filename=%5B23bb007351%5D%20Afschrift%20wethoudersbrief%20Zeegers%20gericht%20aan%20Wijkraad%20Oosterflank%20over%20Nota%20van%20Beantwoording%20zienswijzen%20Oostflank&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2F5556cc93-f226-4486-b1b8-f40597316cb9&webViewerJSVersion=10.5.2	[23bb007351] Afschrift wethoudersbrief Zeegers gericht aan Wijkraad Oosterflank over Nota van Beantwoording zienswijzen Oostflank	2023-11-02		rotterdam	rotterdam_23bb007351	2 november 2023 -- Klimaatadaptatie/ klimaatverandering 62 8. Klimaatadaptatie en biodiversiteit 73 5. Ook moet er ruimte zijn voor ontspanning, groen, klimaatadaptatie en biodiversiteit. Klimaatadaptatie/klimaatverandering 59, 64, 86, 114, 159, 170, 171**), 183, 195, 239, 263, 309 Meerdere mensen benadrukken dat volkstuinen bijdragen aan klimaatadaptatie; die waarde gaat verloren bij het opheffen van volkstuinen. Recreatie is daarbij niet los te zien van verdichting, klimaatadaptatie of economische ontwikkeling. Brieven B&W: Afschrift wethoudersbrief Zeegers gericht aan Wijkraad Oosterflank over Nota van Beantwoording zienswijzen Oostflank
https://gemeenteraad.rotterdam.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F8b080894-7622-4c71-ad75-61e18ed733f5%22&extension=pdf&filename=%5B23bb007354%5D%20Afschrift%20wethoudersbrief%20Zeegers%20gericht%20aan%20Wijkraad%20Carnisse%20-%20Zuiderpark%20-%20Zuidplein%20over%20Nota%20van%20Beantwoording%20zienswijzen%20Oostflank&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2Fa43c52fb-b847-4d99-a615-4669bcb9c1f1&webViewerJSVersion=10.5.2	[23bb007354] Afschrift wethoudersbrief Zeegers gericht aan Wijkraad Carnisse - Zuiderpark - Zuidplein over Nota van Beantwoording zienswijzen Oostflank	2023-11-02		rotterdam	rotterdam_23bb007354	2 november 2023 -- Klimaatadaptatie/ klimaatverandering 62 8. Klimaatadaptatie en biodiversiteit 73 5. Ook moet er ruimte zijn voor ontspanning, groen, klimaatadaptatie en biodiversiteit. Klimaatadaptatie/klimaatverandering 59, 64, 86, 114, 159, 170, 171**), 183, 195, 239, 263, 309 Meerdere mensen benadrukken dat volkstuinen bijdragen aan klimaatadaptatie; die waarde gaat verloren bij het opheffen van volkstuinen. Recreatie is daarbij niet los te zien van verdichting, klimaatadaptatie of economische ontwikkeling. Brieven B&W: Afschrift wethoudersbrief Zeegers gericht aan Wijkraad Carnisse - Zuiderpark - Zuidplein over Nota van Beantwoording zienswijzen Oostflank
https://gemeenteraad.rotterdam.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2Fb0403013-3507-4c96-bb84-b809c2eadf59%22&extension=pdf&filename=%5B23bb007356%5D%20Afschrift%20wethoudersbrief%20Zeegers%20gericht%20aan%20Wijkraad%20Feijenoord%20over%20Nota%20van%20Beantwoording%20zienswijzen%20Oostflank&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2F43fc9bf9-66a8-483b-ab8e-d78627e76f9f&webViewerJSVersion=10.5.2	[23bb007356] Afschrift wethoudersbrief Zeegers gericht aan Wijkraad Feijenoord over Nota van Beantwoording zienswijzen Oostflank	2023-11-02		rotterdam	rotterdam_23bb007356	2 november 2023 -- Klimaatadaptatie/ klimaatverandering 62 8. Klimaatadaptatie en biodiversiteit 73 5. Ook moet er ruimte zijn voor ontspanning, groen, klimaatadaptatie en biodiversiteit. Klimaatadaptatie/klimaatverandering 59, 64, 86, 114, 159, 170, 171**), 183, 195, 239, 263, 309 Meerdere mensen benadrukken dat volkstuinen bijdragen aan klimaatadaptatie; die waarde gaat verloren bij het opheffen van volkstuinen. Recreatie is daarbij niet los te zien van verdichting, klimaatadaptatie of economische ontwikkeling. Brieven B&W: Afschrift wethoudersbrief Zeegers gericht aan Wijkraad Feijenoord over Nota van Beantwoording zienswijzen Oostflank
https://gemeenteraad.rotterdam.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2Fcadfada0-89fa-4d6a-8d86-f5836bac162c%22&extension=pdf&filename=%5B23bb007357%5D%20Afschrift%20wethoudersbrief%20Zeegers%20gericht%20aan%20Wijkraad%20Het%20Lage%20Land-%20Prinsenland%20-s%20Gravenland%20over%20Nota%20van%20Beantwoording%20zienswijzen%20Oostflank&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2F17ccc92c-2826-4e83-a02b-26ae2db477ed&webViewerJSVersion=10.5.2	[23bb007357] Afschrift wethoudersbrief Zeegers gericht aan Wijkraad Het Lage Land- Prinsenland -s Gravenland over Nota van Beantwoording zienswijzen Oostflank	2023-11-02		rotterdam	rotterdam_23bb007357	2 november 2023 -- Klimaatadaptatie/ klimaatverandering 62 8. Klimaatadaptatie en biodiversiteit 73 5. Ook moet er ruimte zijn voor ontspanning, groen, klimaatadaptatie en biodiversiteit. Klimaatadaptatie/klimaatverandering 59, 64, 86, 114, 159, 170, 171**), 183, 195, 239, 263, 309 Meerdere mensen benadrukken dat volkstuinen bijdragen aan klimaatadaptatie; die waarde gaat verloren bij het opheffen van volkstuinen. Recreatie is daarbij niet los te zien van verdichting, klimaatadaptatie of economische ontwikkeling. Brieven B&W: Afschrift wethoudersbrief Zeegers gericht aan Wijkraad Het Lage Land- Prinsenland -s Gravenland over Nota van Beantwoording zienswijzen Oostflank
https://gemeenteraad.rotterdam.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F6ce749b1-c640-4f37-b432-99967a6fc927%22&extension=pdf&filename=%5B23bb007290%5D%20Afdoeningsvoorstel%20toezeggingen%20over%20alternatieve%20locatie%20tennisvoorziening%2023bb003423%20en%20Tennispark%20Overdeschie%20(locatie%20Starrenburg)%2022bb004802&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2Fec83a2cf-e1b8-4e7a-91a5-396ac67c1874&webViewerJSVersion=10.5.2	[23bb007290] Afdoeningsvoorstel toezeggingen over alternatieve locatie tennisvoorziening 23bb003423 en Tennispark Overdeschie (locatie Starrenburg) 22bb004802	2023-10-31		rotterdam	rotterdam_23bb007290	31 oktober 2023 -- Het Sidelingepark krijgt een belangrijke rol in een gezonder Overschie, als centrale ontmoetingsplek voor jong en oud en voor spelen, sporten, cultuur, natuur en klimaatadaptatie. Brieven B&W: Afdoeningsvoorstel toezeggingen over alternatieve locatie tennisvoorziening 23bb003423 en Tennispark Overdeschie (locatie Starrenburg) 22bb004802
